age,income,savings,expenses,debt
60,0,100000,84913,496234
40,20000,100000,23269,913355
20,0,20000,11869,20335
21,10000,80000,70932,721556
21,90,1000000,32979,155088
44,0,20000,97260,262351
33,10000,50000,84122,916165
40,10000,50000,80087,660889
21,30,1000,96593,336286
22,90,50000,10596,89826
20,0,1000,93410,997978
60,200,80000,72524,154181
44,90,50000,69249,928014
23,10000,5000,60377,897644
60,0,20000,93757,852424
60,0,20000,62622,122207
60,20000,80000,21735,78968
21,100,80000,52887,348563
70,0,80000,23342,866362
20,30,20000,60333,182515
33,200,5000,56762,892279
35,0,50000,15280,587291
55,0,20000,19541,539396
24,20000,80000,30044,289576
55,0,1000000,3138,922137
44,20000,100000,97733,102969
40,200,80000,28322,641738
35,20000,1000,35770,521874
20,90,1000000,52618,713378
30,35,50000,26416,625798
30,0,50000,57288,18993
25,0,50000,43809,522113
23,35,5000,3677,885628
22,0,20000,72318,883496
33,20000,5000,37413,458755
30,30,100000,67784,979657
21,0,5000,48122,836664
70,100,50000,26637,420627
55,0,50000,75155,635653
22,0,50000,3154,890597
44,18000,5000,63773,908966
23,75,1000,40284,1426
23,0,1000,47807,90673
35,20000,1000000,68693,745812
30,0,1000,66718,172041
35,90,100000,25673,668455
21,100,1000,68113,561856
35,30,5000,89630,649187
25,0,1000000,23333,834168
23,18000,100000,60793,707997
30,0,100000,17790,727854
35,200,50000,11026,436360
33,200,20000,95479,5913
44,0,100000,98596,206012
70,35,50000,66884,745298
23,100,1000000,4138,269550
21,100,5000,60861,567644
70,0,80000,53696,915787
33,35,20000,29959,794884
30,20000,80000,24473,446743
20,0,5000,72233,647018
22,0,1000000,79878,232081
70,75,50000,24389,252124
22,30,1000000,9191,123920
70,10000,1000000,90124,327175
25,0,1000,57786,347931
20,75,20000,40475,777367
35,200,5000,66236,260169
24,0,1000000,52242,917724
35,0,5000,79323,244351
21,90,1000000,51369,912346
20,20000,20000,57434,52565
55,0,1000,53134,974576
22,18000,80000,14607,367331
25,0,1000000,98507,515509
24,35,20000,55492,852170
40,0,50000,72085,675339
30,18000,20000,24126,771145
44,90,5000,57633,237422
30,10000,100000,95194,567561
25,75,1000000,99711,642820
23,10000,1000000,10266,783074
70,30,50000,39088,145091
55,90,1000,73060,488984
55,20000,80000,17897,700859
33,35,100000,5798,726189
22,100,50000,43677,594279
40,0,1000,2427,155363
33,0,80000,9605,891342
40,35,1000000,11978,728424
23,35,1000000,30885,713641
35,0,1000,16977,456787
35,35,1000,83681,71316
24,0,1000,78385,149478
22,0,20000,14316,603057
55,0,20000,69694,316572
55,0,100000,11212,181370
22,0,100000,70884,715824
23,30,20000,95892,53631
24,0,5000,91449,60935
23,20000,100000,78797,615233
70,100,20000,91629,761378
35,35,80000,37801,295611
44,35,20000,52057,766715
44,0,100000,68198,428155
24,30,5000,81911,886760
55,20000,1000000,16297,883520
30,20000,20000,28777,248581
30,20000,80000,26331,697984
20,18000,50000,66482,966118
22,100,1000,84247,461914
55,20000,20000,43197,715185
25,30,5000,33262,716876
35,0,100000,46537,252814
35,20000,1000000,19671,724554
25,30,50000,11461,199060
30,0,1000000,92379,426967
35,0,80000,73518,363522
22,35,1000000,60911,270900
30,90,1000,14358,543440
25,200,5000,43010,882169
22,0,1000,2175,670788
21,75,20000,51219,730746
21,20000,1000,10699,572837
25,0,100000,65147,335255
21,90,100000,55420,623058
24,20000,100000,20946,969081
21,0,20000,33507,550199
35,0,80000,68650,934841
30,100,5000,62047,821606
70,18000,100000,73759,722319
24,200,5000,73564,587950
30,30,50000,60942,12526
35,100,20000,37564,630895
44,0,1000000,99327,225483
44,0,100000,53376,924714
21,20000,50000,18800,453137
20,0,5000,86275,469900
22,200,50000,24047,348557
60,10000,5000,30150,61898
30,0,1000000,53870,202954
55,0,1000000,38021,389324
40,200,80000,76127,793492
35,0,20000,85235,192842
33,100,1000,43075,172154
23,0,100000,56392,219627
25,0,1000,19506,682429
33,0,20000,28857,695437
33,0,100000,58572,221431
30,100,100000,22893,658922
22,30,5000,89685,56273
21,0,100000,16631,690232
20,10000,1000,35792,745959
33,75,100000,42181,350254
33,0,1000,68100,576057
30,0,50000,57259,727123
44,0,80000,38956,966168
23,100,5000,74016,379078
20,100,5000,21750,924373
20,200,50000,69551,477317
21,100,5000,43026,713346
21,0,50000,58962,948347
20,0,1000000,87869,323213
55,100,1000,67716,572680
24,200,20000,87052,667033
23,0,1000000,81453,352325
22,0,1000,7690,607585
60,75,100000,44989,171252
23,30,80000,34130,686869
20,18000,1000,20575,632330
33,18000,20000,56057,21307
60,90,50000,38305,569143
33,100,5000,82331,85567
22,100,5000,17691,524607
21,0,5000,13284,852914
55,75,80000,74639,38678
24,200,20000,96022,439728
22,0,20000,94514,386237
21,75,80000,88672,945108
21,100,1000000,47779,158694
22,0,80000,22691,817728
22,18000,1000000,83154,219862
25,20000,1000000,34158,465366
55,0,5000,48501,592502
24,200,1000,93283,108390
60,0,20000,87765,36756
70,0,20000,67965,242021
35,10000,5000,88415,85913
40,10000,50000,35614,936016
25,35,50000,79425,53858
40,30,1000000,31180,411783
70,0,50000,58125,353076
33,18000,100000,90077,114500
20,20000,1000,85498,837402
70,90,50000,4189,289338
70,0,20000,11303,750192
55,90,5000,10087,874831
60,0,1000,80264,568098
70,100,20000,83117,419395
40,90,80000,37482,630543
70,18000,1000,63462,437887
22,18000,100000,90703,975014
44,100,5000,93851,763250
70,100,80000,10322,925707
60,18000,20000,92719,245488
21,20000,1000,13861,234270
21,90,20000,26167,974579
21,0,20000,66745,655238
55,30,50000,26097,508412
33,0,50000,14069,2328
22,90,1000000,26907,568689
44,75,1000,77623,701234
33,100,1000000,56239,186897
30,30,5000,23112,403735
33,200,1000000,70803,249973
25,0,1000,53937,951688
55,0,5000,16568,99451
35,75,20000,15696,787074
70,20000,5000,69206,187229
40,18000,100000,22864,286257
60,10000,50000,78399,994557
30,0,80000,54035,563878
24,20000,1000,1504,944741
23,100,80000,24316,319013
30,30,20000,12706,275640
70,0,1000000,73015,996174
20,30,1000,58685,659931
70,0,5000,90408,153796
25,0,1000000,76491,589449
35,90,100000,43660,864526
22,0,1000000,99214,927203
24,200,5000,36092,561623
24,0,5000,23215,609509
70,0,100000,97080,176052
23,0,5000,59773,759109
20,0,100000,63646,483159
40,10000,5000,57004,747273
20,100,1000000,94855,117563
60,30,20000,39454,365169
21,20000,1000000,23112,218826
21,0,5000,15737,60628
44,200,20000,33243,46196
23,200,80000,30293,581636
55,0,1000,6618,852328
44,30,20000,36585,925634
22,0,1000,47477,869232
22,0,1000,33435,757129
44,30,100000,49724,15175
44,90,50000,80392,321203
24,20000,100000,91052,726109
23,0,5000,13513,519504
33,30,50000,43840,60237
60,0,50000,84574,428047
20,90,50000,91213,833515
21,100,100000,72864,960487
30,0,1000,19204,741216
55,20000,80000,10220,18979
25,30,80000,30998,584236
33,0,50000,28184,778754
25,0,50000,10808,474411
22,0,1000000,49087,393834
21,10000,80000,84785,968792
30,0,5000,83454,944578
22,30,1000,25246,811653
55,0,80000,16426,625093
25,100,50000,50380,792854
24,35,1000,4225,923707
70,0,5000,13923,275953
55,100,100000,47398,684271
60,18000,1000,46385,815412
25,30,1000000,84664,19770
25,0,20000,34203,882436
24,0,1000000,56113,478323
60,35,5000,24684,151619
60,200,5000,83895,685826
25,0,50000,88525,39520
25,18000,50000,99302,649810
30,20000,100000,45183,51807
70,0,80000,20541,8854
33,200,1000000,18078,112463
35,0,1000,8444,884751
55,0,80000,61751,8011
35,10000,100000,75243,408443
70,0,1000000,23680,478833
24,200,5000,56705,885461
22,10000,100000,76689,498051
33,75,20000,50337,163700
33,0,80000,16073,967185
30,10000,1000000,90011,481281
22,35,5000,57574,572826
44,0,5000,96652,124971
44,0,50000,5174,623390
22,35,1000000,1218,973556
21,0,1000000,36628,799381
33,100,1000000,46386,499424
44,20000,80000,12987,776184
40,30,100000,26184,827419
21,0,5000,21996,15095
30,200,20000,56141,17281
33,75,100000,85233,365458
24,0,5000,84150,222741
25,0,80000,34018,144578
30,200,50000,89823,867076
33,0,1000,34425,435298
70,20000,5000,44801,676620
21,90,1000000,65485,646015
25,75,50000,2625,59113
33,90,80000,32754,449898
21,75,80000,15079,571740
33,75,20000,40227,424226
40,20000,50000,3361,48292
70,20000,50000,47041,8755
21,0,50000,16583,875283
35,75,100000,72506,644669
21,0,100000,28188,223087
55,0,80000,20603,705606
23,200,20000,99742,800855
70,100,50000,13323,683369
44,18000,1000,99717,58349
21,10000,80000,74171,376595
20,30,1000,24008,293118
44,0,1000000,43269,376362
25,0,5000,66390,147125
55,75,5000,58096,470496
21,100,1000,60780,540765
70,0,5000,97334,943407
21,0,1000,32758,10010
44,0,1000,75911,998843
44,0,20000,66966,76836
21,100,1000000,82253,599111
44,200,50000,8604,345010
30,100,20000,54477,842906
30,0,50000,21898,120204
33,100,1000,46622,504301
22,0,1000000,84654,155597
55,30,1000,79712,262108
55,0,100000,47104,176395
25,35,1000,6271,68006
23,0,1000000,39302,94116
44,18000,1000000,54125,778463
44,100,100000,94346,135931
24,90,20000,12322,992349
24,18000,50000,88684,380813
55,0,20000,57248,684953
24,0,100000,69025,734408
60,35,1000,97427,288932
25,0,50000,56673,97140
60,18000,1000000,56262,631869
24,30,1000000,1422,627293
44,10000,20000,5116,576435
21,35,80000,86578,910472
25,100,50000,83163,189002
40,100,50000,64109,403877
25,30,5000,24872,584634
55,75,20000,69463,727003
55,0,1000,74957,529674
70,30,1000,91478,77703
35,0,20000,22779,863219
44,30,1000000,96457,267546
35,0,100000,76003,792226
22,30,1000000,57318,277283
60,200,80000,36401,909618
20,0,20000,5593,964461
70,35,100000,9423,626088
33,0,1000,52824,867227
40,75,1000,65491,512061
20,0,80000,73776,23011
23,100,1000,24388,854924
35,10000,50000,17599,360702
70,0,5000,6594,25439
25,35,1000000,34766,191921
55,20000,1000000,65188,316957
20,0,20000,17069,821499
21,0,50000,29699,611577
22,0,50000,15158,826384
25,0,5000,62924,186996
55,0,80000,53701,957523
23,30,100000,15626,334713
60,35,20000,89452,501409
70,20000,50000,21704,127314
60,0,80000,49109,265926
21,18000,1000,86812,507383
55,0,1000000,73236,69979
21,0,80000,30813,621971
21,0,100000,30174,732536
25,90,80000,54600,305281
25,30,100000,81848,402022
33,0,1000,52888,319632
40,0,5000,33506,968341
20,35,1000,33198,405852
20,0,5000,27999,190261
33,200,5000,81544,248392
25,18000,100000,18667,943793
30,0,1000,21715,160803
21,20000,1000000,81610,494256
70,20000,1000,60568,723865
55,18000,50000,86913,523437
55,0,20000,99957,806925
23,0,5000,7397,483555
70,0,100000,67377,318950
22,100,1000000,16462,960514
35,0,5000,52764,279698
40,75,5000,99882,237308
70,100,100000,98856,793201
30,18000,5000,49125,960547
40,0,50000,31948,149089
24,20000,50000,68303,523403
24,75,5000,4328,507324
25,30,100000,32067,484227
20,20000,20000,56794,836471
44,20000,20000,39919,596174
44,10000,50000,80774,41713
60,0,50000,36609,926629
22,0,1000,68968,908324
55,0,5000,30615,404330
44,0,1000,51893,544944
20,0,1000,5762,513458
35,100,5000,22890,614094
21,35,1000,36712,512615
35,30,100000,55401,757434
44,200,1000,8324,782885
70,75,1000,39914,916501
55,200,100000,80210,375752
25,0,20000,66816,570534
24,0,1000000,94957,40693
35,10000,50000,93641,288089
25,100,5000,83817,716624
21,0,20000,76902,951338
21,30,20000,13155,886699
22,20000,1000000,36297,308296
70,0,1000000,45452,990013
22,0,1000,22559,428537
60,0,20000,47248,599911
21,0,80000,98006,534294
22,100,20000,5606,689967
70,90,1000,80020,220837
20,0,1000000,24706,872450
60,30,50000,41898,180420
22,0,80000,57980,447807
23,0,1000,74496,462019
25,35,5000,74231,170129
40,0,1000,73505,704649
35,30,20000,85537,78860
44,0,1000,82360,210396
30,0,100000,48873,902440
24,0,1000000,64573,706425
44,90,20000,4429,742781
21,0,5000,36972,992019
24,0,100000,88209,882155
23,0,50000,67165,168519
22,0,80000,63349,731448
24,100,80000,25349,127149
35,18000,50000,32863,513947
22,0,100000,1008,367239
60,0,5000,26594,180105
35,90,20000,30626,541449
23,100,1000,45587,267922
30,0,80000,62234,111880
20,0,20000,17669,930734
44,0,5000,54226,344643
60,0,20000,40604,969233
70,0,1000,83164,548587
25,0,100000,32393,329301
40,75,100000,12336,849653
35,0,100000,28012,786142
55,0,1000,16110,411366
24,0,5000,70329,568000
35,90,80000,52213,495956
30,18000,20000,65103,301686
23,100,1000,14775,524607
22,18000,5000,96432,68795
70,90,50000,13929,988794
35,20000,1000000,78351,439299
55,0,1000000,57660,742068
21,20000,5000,42990,468269
23,0,80000,92402,141574
60,0,80000,59260,173138
60,200,1000000,68080,183943
23,0,50000,50421,700618
33,0,20000,57372,695798
20,20000,5000,30852,420897
44,75,20000,86113,316744
24,0,1000000,75517,121470
21,75,1000000,32111,234317
21,0,1000,32377,294911
22,0,80000,96810,458176
21,18000,20000,19497,998417
55,100,100000,25971,866682
20,0,1000,82385,470177
35,0,1000,83591,454300
40,0,5000,16407,586043
60,0,1000,58285,290880
70,20000,1000,27551,74753
24,0,20000,72342,703792
55,100,100000,57314,376822
70,0,20000,57558,24279
24,90,20000,16007,821066
20,0,5000,3885,879202
21,20000,5000,74664,494360
30,18000,100000,28986,224718
21,75,1000,49713,62759
25,0,100000,91015,213050
20,0,1000,83306,322250
30,30,1000,48295,391892
23,18000,1000,65860,792293
21,10000,80000,77707,172662
60,0,50000,70591,903247
44,100,1000,86267,604492
22,0,100000,28378,297191
21,75,1000000,91703,945919
21,0,1000,59694,177154
25,18000,1000,58458,786157
21,100,20000,85264,501153
24,0,80000,1864,882676
20,75,1000,43314,532559
21,200,1000000,7579,893384
30,200,100000,57356,514158
40,0,20000,4419,700671
35,20000,5000,14426,663147
24,0,5000,78460,910853
25,0,1000000,5986,704761
21,0,80000,93400,611087
22,75,1000000,84342,506665
22,35,20000,76060,854684
40,20000,1000000,69680,212451
23,0,1000,59175,936503
20,0,1000,66990,233047
25,90,100000,69143,349777
24,18000,80000,13210,217027
60,75,100000,43031,731028
33,90,5000,40729,979074
44,0,1000000,46927,744527
55,10000,20000,5004,644788
24,10000,100000,29112,296711
24,90,100000,18831,895493
70,0,1000,30497,597913
24,0,20000,27051,781649
22,35,80000,37823,95668
23,35,20000,20171,656391
23,75,100000,57397,585888
23,30,20000,52680,229754
40,0,100000,81777,664623
21,100,80000,41914,293506
24,200,1000000,14547,996493
40,18000,80000,72650,315803
44,30,50000,22268,703151
21,30,50000,10260,495883
25,0,5000,17050,257585
24,30,5000,83312,59314
25,0,80000,20181,311448
20,35,1000,41588,929405
30,100,20000,61371,891404
30,0,1000,59737,85766
22,0,80000,31769,433903
24,0,20000,62044,522632
55,90,100000,94741,463574
23,0,100000,31912,697902
24,0,100000,48945,486967
60,0,80000,71017,385885
22,100,80000,25320,20145
55,200,20000,88067,781416
60,0,5000,59870,498777
44,35,5000,88783,819570
21,0,5000,2544,733236
24,0,1000,7048,779863
35,90,5000,76653,892071
60,30,5000,61561,732354
44,35,5000,59873,887018
40,0,1000000,89446,555278
40,20000,1000,16392,472872
30,0,50000,68128,447797
55,0,20000,84666,813105
30,0,1000000,32514,169640
35,0,1000,85845,845738
20,90,80000,91549,113370
25,35,80000,71813,886175
22,10000,80000,65952,164975
35,0,1000,31856,40733
23,100,5000,11213,195078
33,30,5000,62119,739648
33,0,80000,34486,820733
23,0,1000,27691,2502
24,30,20000,92271,266687
55,100,1000000,41305,976480
60,35,80000,87394,54620
30,20000,20000,52510,42880
60,30,1000000,46209,608751
60,0,50000,5334,339179
20,35,20000,59490,257051
40,200,50000,72695,570034
60,200,1000,74402,937946
33,0,80000,83458,563725
44,30,5000,49517,492591
44,0,20000,9485,894271
25,200,1000000,52561,152891
60,30,1000,24653,617559
30,35,100000,46779,539605
24,30,20000,46329,832208
24,0,20000,3596,950200
40,30,20000,98830,764623
70,0,80000,18454,159769
44,0,5000,28411,455242
23,18000,50000,55584,827018
33,10000,100000,59678,668031
23,0,100000,97978,554587
21,10000,5000,15557,399710
60,0,5000,85905,561984
44,0,100000,27865,857778
70,100,50000,35629,491224
60,18000,1000,15553,722536
21,75,100000,93053,691364
20,0,1000000,91463,588618
40,0,1000000,49445,774545
30,200,50000,31872,770525
70,0,1000,79601,853923
30,0,5000,23305,930612
23,0,5000,58837,399977
60,200,1000000,47055,870391
33,0,5000,58043,157615
20,90,1000,6301,693717
55,75,5000,90085,317417
55,20000,100000,18721,367118
60,35,1000000,74287,6208
22,100,20000,63633,263527
24,90,1000,19696,992384
70,0,20000,9735,52123
21,0,50000,65208,682368
40,0,5000,38944,562620
21,0,5000,51251,461150
33,18000,100000,27320,100920
35,35,20000,42300,944901
21,75,80000,65726,609552
70,0,100000,64573,947202
35,18000,50000,43431,815866
24,0,50000,44392,517675
22,0,50000,86039,197367
44,0,1000000,30154,643107
40,0,5000,34681,148059
23,20000,1000000,87936,456642
33,20000,20000,1653,907600
55,200,50000,61330,601534
25,0,5000,62278,90374
20,90,80000,11783,33833
40,0,100000,81683,670312
40,200,5000,64305,176390
22,75,100000,11849,559674
55,18000,1000000,4624,592406
70,0,1000,19721,213368
33,0,1000,60194,742582
70,75,1000000,43249,604928
33,0,1000000,26499,407709
30,0,20000,97074,542998
22,0,20000,5418,594663
44,90,80000,99549,592492
25,0,1000,92849,418800
70,0,100000,30810,462649
33,90,1000000,85441,558084
70,0,50000,76184,781480
21,10000,100000,68481,638596
33,0,50000,88962,448214
35,0,20000,9014,52197
21,10000,80000,20099,829998
35,30,50000,30764,154575
24,100,80000,87566,376372
44,18000,1000,39282,477947
21,0,1000,87279,673461
30,30,20000,45223,230305
40,10000,1000000,25009,997127
